"transcript_id","gene_symbol"
"NM_001282550>BTBD3","BTBD3"
"NM_001282561>EYA3","EYA3"
"NM_001282562>EYA3","EYA3"
"NM_001282564>MACO1","MACO1"
"NM_001282567>ZCCHC17","ZCCHC17"
"NM_001282568>ZCCHC17","ZCCHC17"
"NM_001282569>ZCCHC17","ZCCHC17"
"NM_001282570>ZCCHC17","ZCCHC17"
"NM_001282571>ZCCHC17","ZCCHC17"
"NM_001282574>ZCCHC17","ZCCHC17"
"NM_001282577>UBE2V1","UBE2V1"
"NM_001282578>UBE2V1","UBE2V1"
"NM_001282580>UBE2V1","UBE2V1"
"NM_001282587>H6PD","H6PD"
"NM_001282588>SLAMF7","SLAMF7"
"NM_001282589>SLAMF7","SLAMF7"
"NM_001282590>SLAMF7","SLAMF7"
"NM_001282591>SLAMF7","SLAMF7"
"NM_001282592>SLAMF7","SLAMF7"
"NM_001282593>SLAMF7","SLAMF7"
"NM_001282594>SLAMF7","SLAMF7"
"NM_001282595>SLAMF7","SLAMF7"
"NM_001282596>SLAMF7","SLAMF7"
"NM_001282601>PTGES3","PTGES3"
"NM_001282602>PTGES3","PTGES3"
"NM_001282603>PTGES3","PTGES3"
"NM_001282604>PTGES3","PTGES3"
"NM_001282605>PTGES3","PTGES3"
"NM_001282606>TMBIM4","TMBIM4"
"NM_001282610>TMBIM4","TMBIM4"
"NM_001282612>OLFM1","OLFM1"
"NM_001282617>GNAI2","GNAI2"
"NM_001282618>GNAI2","GNAI2"
"NM_001282619>GNAI2","GNAI2"
"NM_001282620>GNAI2","GNAI2"
"NM_001282621>PGRMC1","PGRMC1"
"NM_001282622>KDM5C","KDM5C"
"NM_001282624>LMNA","LMNA"
"NM_001282626>LMNA","LMNA"
"NM_001282629>GBGT1","GBGT1"
"NM_001282630>PFKFB3","PFKFB3"
"NM_001282632>GBGT1","GBGT1"
"NM_001282640>SUSD1","SUSD1"
"NM_001282643>SUSD1","SUSD1"
"NM_001282644>PRKCQ","PRKCQ"
"NM_001282645>PRKCQ","PRKCQ"
"NM_001282648>SLC35A2","SLC35A2"
"NM_001282649>SLC35A2","SLC35A2"
"NM_001282653>STIP1","STIP1"
"NM_001282656>ZNF143","ZNF143"
"NM_001282657>ZNF143","ZNF143"
"NM_001282659>USP47","USP47"
"NM_001282660>MRTFA","MRTFA"
"NM_001282661>MRTFA","MRTFA"
"NM_001282662>MRTFA","MRTFA"
"NM_001282665>MICAL2","MICAL2"
"NM_001282666>MICAL2","MICAL2"
"NM_001282667>MICAL2","MICAL2"
"NM_001282668>MICAL2","MICAL2"
"NM_001282669>DFFB","DFFB"
"NM_001282671>FAAP20","FAAP20"
"NM_001282672>FAAP20","FAAP20"
"NM_001282673>FAAP20","FAAP20"
"NM_001282674>BEX3","BEX3"
"NM_001282677>PEX1","PEX1"
"NM_001282678>PEX1","PEX1"
"NM_001282679>GAPVD1","GAPVD1"
"NM_001282680>GAPVD1","GAPVD1"
"NM_001282681>GAPVD1","GAPVD1"
"NM_001282683>FBXO31","FBXO31"
"NM_001282684>KCTD17","KCTD17"
"NM_001282686>KCTD17","KCTD17"
"NM_001282688>SECISBP2","SECISBP2"
"NM_001282689>SECISBP2","SECISBP2"
"NM_001282690>SECISBP2","SECISBP2"
"NM_001282691>LRRFIP2","LRRFIP2"
"NM_001282696>FAM107B","FAM107B"
"NM_001282697>FAM107B","FAM107B"
"NM_001282698>FAM107B","FAM107B"
"NM_001282699>FAM107B","FAM107B"
"NM_001282700>FAM107B","FAM107B"
"NM_001282701>FAM107B","FAM107B"
"NM_001282702>FAM107B","FAM107B"
"NM_001282703>FAM107B","FAM107B"
"NM_001282707>PDIA6","PDIA6"
"NM_001282709>EXOSC2","EXOSC2"
"NM_001282710>SLC66A3","SLC66A3"
"NM_001282711>SLC66A3","SLC66A3"
"NM_001282712>SLC66A3","SLC66A3"
"NM_001282715>OLFML2A","OLFML2A"
"NM_001282717>STAG3","STAG3"
"NM_001282718>STAG3","STAG3"
"NM_001282719>LDAH","LDAH"
"NM_001282720>LDAH","LDAH"
"NM_001282721>LDAH","LDAH"
"NM_001282722>LDAH","LDAH"
"NM_001282723>LDAH","LDAH"
"NM_001282726>SLC25A17","SLC25A17"
"NM_001282728>PXYLP1","PXYLP1"
"NM_001282729>SUPT7L","SUPT7L"
"NM_001282730>SUPT7L","SUPT7L"
"NM_001282731>SUPT7L","SUPT7L"
"NM_001282736>PLXDC2","PLXDC2"
"NM_001282741>OSBP2","OSBP2"
"NM_001282742>OSBP2","OSBP2"
"NM_001282744>SPATS2L","SPATS2L"
"NM_001282748>TLE4","TLE4"
"NM_001282749>TLE4","TLE4"
"NM_001282750>SUCO","SUCO"
"NM_001282751>SUCO","SUCO"
"NM_001282752>PUM2","PUM2"
"NM_001282757>TRA2A","TRA2A"
"NM_001282758>TRA2A","TRA2A"
"NM_001282759>TRA2A","TRA2A"
"NM_001282762>CDV3","CDV3"
"NM_001282763>CDV3","CDV3"
"NM_001282764>CDV3","CDV3"
"NM_001282765>CDV3","CDV3"
"NM_001282772>POLR1B","POLR1B"
"NM_001282774>POLR1B","POLR1B"
"NM_001282776>POLR1B","POLR1B"
"NM_001282782>TRMU","TRMU"
"NM_001282783>TRMU","TRMU"
"NM_001282785>TRMU","TRMU"
"NM_001282790>PUM2","PUM2"
"NM_001282791>PUM2","PUM2"
"NM_001282792>ANKZF1","ANKZF1"
"NM_001282797>ZNF7","ZNF7"
"NM_001282798>R3HDM1","R3HDM1"
"NM_001282799>R3HDM1","R3HDM1"
"NM_001282800>R3HDM1","R3HDM1"
"NM_001282801>SENP7","SENP7"
"NM_001282802>SENP7","SENP7"
"NM_001282803>SENP7","SENP7"
"NM_001282805>MARCHF7","MARCHF7"
"NM_001282806>MARCHF7","MARCHF7"
"NM_001282807>MARCHF7","MARCHF7"
"NM_001282850>PPP4R3B","PPP4R3B"
"NM_001282852>CCNY","CCNY"
"NM_001282853>CCNY","CCNY"
"NM_001282854>CCNY","CCNY"
"NM_001282856>GON4L","GON4L"
"NM_001282857>XRN1","XRN1"
"NM_001282858>GON4L","GON4L"
"NM_001282860>GON4L","GON4L"
"NM_001282861>GON4L","GON4L"
"NM_001282862>RASGEF1A","RASGEF1A"
"NM_001282866>MARCHF8","MARCHF8"
"NM_001282873>UBR5","UBR5"
"NM_001282878>LAX1","LAX1"
"NM_001282884>POLR3H","POLR3H"
"NM_001282885>POLR3H","POLR3H"
"NM_001282886>EIF4E3","EIF4E3"
"NM_001282902>TRPS1","TRPS1"
"NM_001282903>TRPS1","TRPS1"
"NM_001282906>ZFAND4","ZFAND4"
"NM_001282908>CCT8","CCT8"
"NM_001282909>CCT8","CCT8"
"NM_001282910>CARF","CARF"
"NM_001282914>TCAIM","TCAIM"
"NM_001282916>SPIDR","SPIDR"
"NM_001282917>RALGAPB","RALGAPB"
"NM_001282918>RALGAPB","RALGAPB"
"NM_001282920>MX1","MX1"
"NM_001282922>RGS3","RGS3"
"NM_001282927>ABI2","ABI2"
"NM_001282929>C19orf12","C19orf12"
"NM_001282930>C19orf12","C19orf12"
"NM_001282931>C19orf12","C19orf12"
"NM_001282932>ABI2","ABI2"
"NM_001282933>ZNF341","ZNF341"
"NM_001282934>PRDM15","PRDM15"
"NM_001282944>PMPCA","PMPCA"
"NM_001282948>JMJD1C","JMJD1C"
"NM_001282949>COPS7B","COPS7B"
"NM_001282952>COPS7B","COPS7B"
"NM_001282954>PRMT5","PRMT5"
"NM_001282955>PRMT5","PRMT5"
"NM_001282956>PRMT5","PRMT5"
"NM_001282958>EIF4E2","EIF4E2"
"NM_001282959>CCAR1","CCAR1"
"NM_001282960>CCAR1","CCAR1"
"NM_001282964>SLA","SLA"
"NM_001282965>SLA","SLA"
"NM_001282969>C14orf93","C14orf93"
"NM_001282970>C14orf93","C14orf93"
"NM_001282971>MTSS1","MTSS1"
"NM_001282972>SEPTIN2","SEPTIN2"
"NM_001282974>MTSS1","MTSS1"
"NM_001282979>TLE3","TLE3"
"NM_001282980>TLE3","TLE3"
"NM_001282981>TLE3","TLE3"
"NM_001282982>TLE3","TLE3"
"NM_001282984>FARP2","FARP2"
"NM_001282985>TRIB1","TRIB1"
"NM_001282988>DHRS4","DHRS4"
"NM_001282989.1>DHRS4","DHRS4"
"NM_001282989>DHRS4","DHRS4"
"NM_001282996>ZNF133","ZNF133"
"NM_001282998>ZNF133","ZNF133"
"NM_001282999>ZNF133","ZNF133"
"NM_001282>AP2B1","AP2B1"
"NM_001283001>ZNF133","ZNF133"
"NM_001283002>ZNF133","ZNF133"
"NM_001283008>ZNF133","ZNF133"
"NM_001283009>RTEL1","RTEL1"
"NM_001283010>RTEL1","RTEL1"
"NM_001283014>NUDT13","NUDT13"
"NM_001283018>NAPB","NAPB"
"NM_001283020>NAPB","NAPB"
"NM_001283021>GMPR2","GMPR2"
"NM_001283022>GMPR2","GMPR2"
"NM_001283023>GMPR2","GMPR2"
"NM_001283024>WDYHV1","WDYHV1"
"NM_001283026>NAPB","NAPB"
"NM_001283031>SCFD1","SCFD1"
"NM_001283033>SCFD1","SCFD1"
"NM_001283035>RTF2","RTF2"
"NM_001283036>RTF2","RTF2"
"NM_001283037>RTF2","RTF2"
"NM_001283040>PGAP2","PGAP2"
"NM_001283041>USP25","USP25"
"NM_001283042>USP25","USP25"
"NM_001283049>USP8","USP8"
"NM_001283051>ICOSLG","ICOSLG"
"NM_001283052>ICOSLG","ICOSLG"
"NM_001283116>TANGO2","TANGO2"
"NM_001283129>TANGO2","TANGO2"
"NM_001283148>TANGO2","TANGO2"
"NM_001283154>TANGO2","TANGO2"
"NM_001283186>TANGO2","TANGO2"
"NM_001283199>TANGO2","TANGO2"
"NM_001283215>TANGO2","TANGO2"
"NM_001283235>TANGO2","TANGO2"
"NM_001283248>TANGO2","TANGO2"
"NM_001283>AP1S1","AP1S1"
"NM_001284194>FUT11","FUT11"
"NM_001284201>JKAMP","JKAMP"
"NM_001284202>JKAMP","JKAMP"
"NM_001284203>JKAMP","JKAMP"
"NM_001284204>JKAMP","JKAMP"
"NM_001284206>DCAF5","DCAF5"
"NM_001284207>DCAF5","DCAF5"
"NM_001284209>MED6","MED6"
"NM_001284212>CAST","CAST"
"NM_001284213>CAST","CAST"
"NM_001284214>TRIP12","TRIP12"
"NM_001284215>TRIP12","TRIP12"
"NM_001284216>TRIP12","TRIP12"
"NM_001284217>FCRL6","FCRL6"
"NM_001284220>ELP3","ELP3"
"NM_001284222>ELP3","ELP3"
"NM_001284224>ELP3","ELP3"
"NM_001284226>ELP3","ELP3"
"NM_001284230>MAP3K9","MAP3K9"
"NM_001284231>MAP3K9","MAP3K9"
"NM_001284232>MAP3K9","MAP3K9"
"NM_001284233>GTDC1","GTDC1"
"NM_001284234>GTDC1","GTDC1"
"NM_001284235>GTDC1","GTDC1"
"NM_001284236>ZFYVE16","ZFYVE16"
"NM_001284237>ZFYVE16","ZFYVE16"
"NM_001284238>GTDC1","GTDC1"
"NM_001284239>SARAF","SARAF"
"NM_001284240>CCSER2","CCSER2"
"NM_001284241>CCSER2","CCSER2"
"NM_001284242>CCSER2","CCSER2"
"NM_001284243>CCSER2","CCSER2"
"NM_001284244>PNOC","PNOC"
"NM_001284245>SIPA1L1","SIPA1L1"
"NM_001284246>SIPA1L1","SIPA1L1"
"NM_001284247>SIPA1L1","SIPA1L1"
"NM_001284251>GUCD1","GUCD1"
"NM_001284252>GUCD1","GUCD1"
"NM_001284253>GUCD1","GUCD1"
"NM_001284254>GUCD1","GUCD1"
"NM_001284255>GUCD1","GUCD1"
"NM_001284256>GUCD1","GUCD1"
"NM_001284257>GUCD1","GUCD1"
"NM_001284259>KIF20B","KIF20B"
"NM_001284263>CCDC117","CCDC117"
"NM_001284264>CCDC117","CCDC117"
"NM_001284265>CCDC117","CCDC117"
"NM_001284277>PITPNB","PITPNB"
"NM_001284278>PITPNB","PITPNB"
"NM_001284280>PPP4R3A","PPP4R3A"
"NM_001284281>PPP4R3A","PPP4R3A"
"NM_001284282>VOPP1","VOPP1"
"NM_001284283>VOPP1","VOPP1"
"NM_001284284>VOPP1","VOPP1"
"NM_001284290>GUSB","GUSB"
"NM_001284291>CBLL1","CBLL1"
"NM_001284295>CHPF2","CHPF2"
"NM_001284297>PLCB2","PLCB2"
"NM_001284298>PLCB2","PLCB2"
"NM_001284299>PLCB2","PLCB2"
"NM_001284303>TBC1D22A","TBC1D22A"
"NM_001284304>TBC1D22A","TBC1D22A"
"NM_001284305>TBC1D22A","TBC1D22A"
"NM_001284306>ZNF106","ZNF106"
"NM_001284307>ZNF106","ZNF106"
"NM_001284308>ADAP1","ADAP1"
"NM_001284309>ADAP1","ADAP1"
"NM_001284310>ADAP1","ADAP1"
"NM_001284311>ADAP1","ADAP1"
"NM_001284313>DBNL","DBNL"
"NM_001284315>DBNL","DBNL"
"NM_001284316>ACSF3","ACSF3"
"NM_001284317>CRELD2","CRELD2"
"NM_001284330>POLM","POLM"
"NM_001284331>POLM","POLM"
"NM_001284333>TLK2","TLK2"
"NM_001284335>EIF3J","EIF3J"
"NM_001284336>EIF3J","EIF3J"
"NM_001284337>RRP12","RRP12"
"NM_001284342>VKORC1L1","VKORC1L1"
"NM_001284343>FKBP9","FKBP9"
"NM_001284351>SLC9A3","SLC9A3"
"NM_001284352>KIAA1324","KIAA1324"
"NM_001284356>PINX1","PINX1"
"NM_001284363>TLK2","TLK2"
"NM_001284364>ULK3","ULK3"
"NM_001284365>ULK3","ULK3"
"NM_001284367>NDUFB8","NDUFB8"
"NM_001284368>NDUFB8","NDUFB8"
"NM_001284378>COMMD4","COMMD4"
"NM_001284382>UBE2Q2","UBE2Q2"
"NM_001284388>NOLC1","NOLC1"
"NM_001284389>NOLC1","NOLC1"
"NM_001284390>VGLL4","VGLL4"
"NM_001284400>LRRC28","LRRC28"
"NM_001284401>TAMM41","TAMM41"
"NM_001284403>PTCD2","PTCD2"
"NM_001284407>TMEM40","TMEM40"
"NM_001284408>TMEM40","TMEM40"
"NM_001284413>HACL1","HACL1"
"NM_001284416>HACL1","HACL1"
"NM_001284417>LYSMD4","LYSMD4"
"NM_001284418>LYSMD4","LYSMD4"
"NM_001284420>LYSMD4","LYSMD4"
"NM_001284431>UTP15","UTP15"
"NM_001284497>FAM234A","FAM234A"
"NM_001284498>SLC43A2","SLC43A2"
"NM_001284499>SLC43A2","SLC43A2"
"NM_001284513>PAQR4","PAQR4"
"NM_001284514>IKZF3","IKZF3"
"NM_001284515>IKZF3","IKZF3"
"NM_001284516>IKZF3","IKZF3"
"NM_001284517>PHF23","PHF23"
"NM_001284518>PHF23","PHF23"
"NM_001284527>ZSCAN32","ZSCAN32"
"NM_001284528>ZSCAN32","ZSCAN32"
"NM_001284529>ZSCAN32","ZSCAN32"
"NM_001284>AP3S1","AP3S1"
"NM_001285387>THOC7","THOC7"
"NM_001285389>RCAN1","RCAN1"
"NM_001285393>RCAN1","RCAN1"
"NM_001285439>RICTOR","RICTOR"
"NM_001285440>RICTOR","RICTOR"
"NM_001285444>PDXDC1","PDXDC1"
"NM_001285445>PDXDC1","PDXDC1"
"NM_001285447>PDXDC1","PDXDC1"
"NM_001285448>PDXDC1","PDXDC1"
"NM_001285449>PDXDC1","PDXDC1"
"NM_001285460>IQGAP2","IQGAP2"
"NM_001285461>IQGAP2","IQGAP2"
"NM_001285462>IQGAP2","IQGAP2"
"NM_001285549>ZDBF2","ZDBF2"
"NM_001285829>CEBPA","CEBPA"
"NM_001285878>CEBPB","CEBPB"
"NM_001285879>CEBPB","CEBPB"
"NM_001286035>ARNT","ARNT"
"NM_001286036>ARNT","ARNT"
"NM_001286042>ACADM","ACADM"
"NM_001286045>RBM7","RBM7"
"NM_001286046>RBM7","RBM7"
"NM_001286048>RBM7","RBM7"
"NM_001286050>FAM168A","FAM168A"
"NM_001286051>FAM168A","FAM168A"
"NM_001286053>ZNF595","ZNF595"
"NM_001286059>RAB30","RAB30"
"NM_001286060>RAB30","RAB30"
"NM_001286061>RAB30","RAB30"
"NM_001286068>C11orf54","C11orf54"
"NM_001286069>C11orf54","C11orf54"
"NM_001286070>C11orf54","C11orf54"
"NM_001286071>C11orf54","C11orf54"
"NM_001286072>MOV10","MOV10"
"NM_001286074>TAF1","TAF1"
"NM_001286077>UBXN1","UBXN1"
"NM_001286078>UBXN1","UBXN1"
"NM_001286082>TRMT112","TRMT112"
"NM_001286084>TRMT112","TRMT112"
"NM_001286086>C11orf98","C11orf98"
"NM_001286094>TMEM9B","TMEM9B"
"NM_001286095>TMEM9B","TMEM9B"
"NM_001286105>CLN3","CLN3"
"NM_001286106>ATG5","ATG5"
"NM_001286107>ATG5","ATG5"
"NM_001286109>CLN3","CLN3"
"NM_001286113>THEMIS2","THEMIS2"
"NM_001286115>THEMIS2","THEMIS2"
"NM_001286116>CCDC90B","CCDC90B"
"NM_001286117>CCDC90B","CCDC90B"
"NM_001286119>CCDC90B","CCDC90B"
"NM_001286134>RIC8A","RIC8A"
"NM_001286135>RBM4B","RBM4B"
"NM_001286138>SMPDL3A","SMPDL3A"
"NM_001286139>SLC36A4","SLC36A4"
"NM_001286149>BPNT1","BPNT1"
"NM_001286150>BPNT1","BPNT1"
"NM_001286151>BPNT1","BPNT1"
"NM_001286152>MPZL3","MPZL3"
"NM_001286157>DYNC1LI2","DYNC1LI2"
"NM_001286167>FANCA","FANCA"
"NM_001286174>C2CD5","C2CD5"
"NM_001286176>C2CD5","C2CD5"
"NM_001286184>SLC25A44","SLC25A44"
"NM_001286188>SCAF8","SCAF8"
"NM_001286189>SCAF8","SCAF8"
"NM_001286191>C12orf43","C12orf43"
"NM_001286192>C12orf43","C12orf43"
"NM_001286194>SCAF8","SCAF8"
"NM_001286195>C12orf43","C12orf43"
"NM_001286197>C12orf43","C12orf43"
"NM_001286198>C12orf43","C12orf43"
"NM_001286199>SCAF8","SCAF8"
"NM_001286206>CEP162","CEP162"
"NM_001286210>STX6","STX6"
"NM_001286215>RITA1","RITA1"
"NM_001286216>GTPBP2","GTPBP2"
"NM_001286220>GOT2","GOT2"
"NM_001286236>SLC2A14","SLC2A14"
"NM_001286238>SPATA6","SPATA6"
"NM_001286239>SPATA6","SPATA6"
"NM_001286242>GTF3C1","GTF3C1"
"NM_001286245>DTX3","DTX3"
"NM_001286246>DTX3","DTX3"
"NM_001286247>RALGPS2","RALGPS2"
"NM_001286249>HAGH","HAGH"
"NM_001286256>STAC3","STAC3"
"NM_001286258>PKNOX1","PKNOX1"
"NM_001286259>ADAT2","ADAT2"
"NM_001286262>TCP11L2","TCP11L2"
"NM_001286265>MRS2","MRS2"
"NM_001286266>MRS2","MRS2"
"NM_001286267>HMOX2","HMOX2"
"NM_001286268>HMOX2","HMOX2"
"NM_001286272>TPT1","TPT1"
"NM_001286273>TPT1","TPT1"
"NM_001286277>TUBGCP3","TUBGCP3"
"NM_001286278>TUBGCP3","TUBGCP3"
"NM_001286279>TUBGCP3","TUBGCP3"
"NM_001286365>MAP7D1","MAP7D1"
"NM_001286366>MAP7D1","MAP7D1"
"NM_001286367>NOP9","NOP9"
"NM_001286371>VTA1","VTA1"
"NM_001286374>TOMM40L","TOMM40L"
"NM_001286379>FAM120B","FAM120B"
"NM_001286380>FAM120B","FAM120B"
"NM_001286381>FAM120B","FAM120B"
"NM_001286398>RNF217","RNF217"
"NM_001286402>CIITA","CIITA"
"NM_001286403>CIITA","CIITA"
"NM_001286407>RPUSD2","RPUSD2"
"NM_001286408>SCML4","SCML4"
"NM_001286409>SCML4","SCML4"
"NM_001286414>TUBGCP4","TUBGCP4"
"NM_001286416>SUMO3","SUMO3"
"NM_001286420>EMC4","EMC4"
"NM_001286423>GLB1L","GLB1L"
"NM_001286426>RNGTT","RNGTT"
"NM_001286427>GLB1L","GLB1L"
"NM_001286428>RNGTT","RNGTT"
"NM_001286431>REV3L","REV3L"
"NM_001286432>REV3L","REV3L"
"NM_001286433>NME4","NME4"
"NM_001286435>NME4","NME4"
"NM_001286438>NME4","NME4"
"NM_001286439>NME4","NME4"
"NM_001286440>NME4","NME4"
"NM_001286445>RIPOR2","RIPOR2"
"NM_001286446>RIPOR2","RIPOR2"
"NM_001286447>RIPOR2","RIPOR2"
"NM_001286451>HDDC3","HDDC3"
"NM_001286453>TMTC4","TMTC4"
"NM_001286455>SLC22A23","SLC22A23"
"NM_001286457>USP7","USP7"
"NM_001286458>USP7","USP7"
"NM_001286463>C21orf58","C21orf58"
"NM_001286464>BAIAP3","BAIAP3"
"NM_001286470>DGLUCY","DGLUCY"
"NM_001286471>DGLUCY","DGLUCY"
"NM_001286472>DGLUCY","DGLUCY"
"NM_001286478.1>EIF3C","EIF3C"
"NM_001286479>ARHGAP11A","ARHGAP11A"
"NM_001286484>TMEM14B","TMEM14B"
"NM_001286487>TMEM87A","TMEM87A"
"NM_001286488>TMEM14B","TMEM14B"
"NM_001286489>TMEM14B","TMEM14B"
"NM_001286495>FAM214A","FAM214A"
"NM_001286500>NAE1","NAE1"
"NM_001286503>HSPH1","HSPH1"
"NM_001286504>HSPH1","HSPH1"
"NM_001286505>HSPH1","HSPH1"
"NM_001286511>SLC35B2","SLC35B2"
"NM_001286512>SLC35B2","SLC35B2"
"NM_001286513>SLC35B2","SLC35B2"
"NM_001286514>ATF7IP","ATF7IP"
"NM_001286515>ATF7IP","ATF7IP"
"NM_001286516>DNAJA3","DNAJA3"
"NM_001286517>SLC35B2","SLC35B2"
"NM_001286519>SLC35B2","SLC35B2"
"NM_001286520>SLC35B2","SLC35B2"
"NM_001286521>PARP11","PARP11"
"NM_001286522>PARP11","PARP11"
"NM_001286523>SAMSN1","SAMSN1"
"NM_001286537>C2orf49","C2orf49"
"NM_001286554>USP49","USP49"
"NM_001286555>DUSP22","DUSP22"
"NM_001286561>NUMA1","NUMA1"
"NM_001286562>ARMT1","ARMT1"
"NM_001286564>GRAMD1B","GRAMD1B"
"NM_001286565>KIAA0513","KIAA0513"
"NM_001286566>KIAA0513","KIAA0513"
"NM_001286570>JAML","JAML"
"NM_001286571>JAML","JAML"
"NM_001286572>RNF40","RNF40"
"NM_001286574>ARMC12","ARMC12"
"NM_001286577>C2CD3","C2CD3"
"NM_001286579>KCTD20","KCTD20"
"NM_001286580>KCTD20","KCTD20"
"NM_001286581>PHRF1","PHRF1"
"NM_001286582>PHRF1","PHRF1"
"NM_001286583>PHRF1","PHRF1"
"NM_001286585>CDIPT","CDIPT"
"NM_001286586>CDIPT","CDIPT"
"NM_001286587>AIG1","AIG1"
"NM_001286588>AIG1","AIG1"
"NM_001286589>AIG1","AIG1"
"NM_001286606>CRACR2B","CRACR2B"
"NM_001286611>REPS1","REPS1"
"NM_001286612>REPS1","REPS1"
"NM_001286613>MICAL1","MICAL1"
"NM_001286624>MAP3K7CL","MAP3K7CL"
"NM_001286625>RNPS1","RNPS1"
"NM_001286626>RNPS1","RNPS1"
"NM_001286627>RNPS1","RNPS1"
"NM_001286631>RBM26","RBM26"
"NM_001286632>RBM26","RBM26"
"NM_001286635>C6orf89","C6orf89"
"NM_001286636>C6orf89","C6orf89"
"NM_001286637>C6orf89","C6orf89"
"NM_001286638>ZDHHC20","ZDHHC20"
"NM_001286639>MON1B","MON1B"
"NM_001286640>MON1B","MON1B"
"NM_001286644>COP1","COP1"
"NM_001286645>ADD1","ADD1"
"NM_001286646>SLC45A4","SLC45A4"
"NM_001286648>SLC45A4","SLC45A4"
"NM_001286649>STK24","STK24"
"NM_001286657>TMEM68","TMEM68"
"NM_001286658>TBC1D4","TBC1D4"
"NM_001286659>TBC1D4","TBC1D4"
"NM_001286668>AASDH","AASDH"
"NM_001286669>AASDH","AASDH"
"NM_001286670>AASDH","AASDH"
"NM_001286672>AASDH","AASDH"
"NM_001286676>PRMT2","PRMT2"
"NM_001286678>PRMT2","PRMT2"
"NM_001286686>CKAP2","CKAP2"
"NM_001286691>MLLT3","MLLT3"
"NM_001286694>CALML4","CALML4"
"NM_001286695>CALML4","CALML4"
"NM_001286696>ZNF79","ZNF79"
"NM_001286697>ZNF79","ZNF79"
"NM_001286698>ZNF79","ZNF79"
"NM_001286702>ARMC1","ARMC1"
"NM_001286703>UFM1","UFM1"
"NM_001286705>UFM1","UFM1"
"NM_001286706>UFM1","UFM1"
"NM_001286707>RMDN1","RMDN1"
"NM_001286708>ACSL1","ACSL1"
"NM_001286709>GTF3C5","GTF3C5"
"NM_001286710>ACSL1","ACSL1"
"NM_001286711>ACSL1","ACSL1"
"NM_001286712>ACSL1","ACSL1"
"NM_001286715>AGTPBP1","AGTPBP1"
"NM_001286717>AGTPBP1","AGTPBP1"
"NM_001286719>RMDN1","RMDN1"
"NM_001286721>ANKRD10","ANKRD10"
"NM_001286722>FAM120A","FAM120A"
"NM_001286734>CENPE","CENPE"
"NM_001286740>UBL7","UBL7"
"NM_001286741>UBL7","UBL7"
"NM_001286745>OTUD6B","OTUD6B"
"NM_001286747>BORA","BORA"
"NM_001286748>MRPS27","MRPS27"
"NM_001286749>TBCCD1","TBCCD1"
"NM_001286751>MRPS27","MRPS27"
"NM_001286752>SETD4","SETD4"
"NM_001286756>ANAPC4","ANAPC4"
"NM_001286760>CERCAM","CERCAM"
"NM_001286762>RUBCNL","RUBCNL"
"NM_001286763>RUBCNL","RUBCNL"
"NM_001286764>RUBCNL","RUBCNL"
"NM_001286765>RUBCNL","RUBCNL"
"NM_001286766>RUBCNL","RUBCNL"
"NM_001286767>USP46","USP46"
"NM_001286768>USP46","USP46"
"NM_001286769>ZNF34","ZNF34"
"NM_001286770>ZNF34","ZNF34"
"NM_001286771>ANKRD17","ANKRD17"
"NM_001286772>TBC1D13","TBC1D13"
"NM_001286773>OCIAD2","OCIAD2"
"NM_001286774>OCIAD2","OCIAD2"
"NM_001286776>TEX30","TEX30"
"NM_001286780>ANTXR2","ANTXR2"
"NM_001286781>ANTXR2","ANTXR2"
"NM_001286782>PCMTD1","PCMTD1"
"NM_001286783>PCMTD1","PCMTD1"
"NM_001286787>LETM2","LETM2"
"NM_001286789>CBR1","CBR1"
"NM_001286790>CNOT6L","CNOT6L"
"NM_001286793>SPATA13","SPATA13"
"NM_001286794>SPATA13","SPATA13"
"NM_001286795>SPATA13","SPATA13"
"NM_001286805>TBC1D14","TBC1D14"
"NM_001286806>SLC25A30","SLC25A30"
"NM_001286807>SLC25A30","SLC25A30"
"NM_001286808>PRRC1","PRRC1"
"NM_001286810>DCAF10","DCAF10"
"NM_001286812>LYSMD3","LYSMD3"
"NM_001286813>TNFAIP8","TNFAIP8"
"NM_001286814>TNFAIP8","TNFAIP8"
"NM_001286815>TNFAIP8","TNFAIP8"
"NM_001286817>TNFAIP8","TNFAIP8"
"NM_001286818>KLF5","KLF5"
"NM_001286819>LETM2","LETM2"
"NM_001286821>LETM2","LETM2"
"NM_001286822>PTTG1IP","PTTG1IP"
"NM_001286826>ARRDC2","ARRDC2"
"NM_001286830>RCBTB2","RCBTB2"
"NM_001286831>RCBTB2","RCBTB2"
"NM_001286832>RCBTB2","RCBTB2"
"NM_001286834>RNASEH1","RNASEH1"
"NM_001286835>CBWD5","CBWD5"
"NM_001286836.1>CBWD5","CBWD5"
"NM_001286836.2>CBWD5","CBWD5"
"NM_001286836>CBWD5","CBWD5"
"NM_001286837>RNASEH1","RNASEH1"
"NM_001286840>PHF19","PHF19"
"NM_001286842>PHF19","PHF19"
"NM_001286843>PHF19","PHF19"
"NM_001286951>TRMT10B","TRMT10B"
"NM_001286957>CCDC65","CCDC65"
"NM_001286968>JUND","JUND"
"NM_001286974>CTNNAL1","CTNNAL1"
"NM_001286990>SLC35D2","SLC35D2"
"NM_001286993>FGD3","FGD3"
"NM_001286999>ST6GALNAC6","ST6GALNAC6"
"NM_001286>CLCN6","CLCN6"
